episode,score
634,-101.83004299810217
635,-94.14852958353225
636,-139.60864480027615
637,-73.29655297744809
638,-105.86694455422645
639,-168.40648873469547
640,-175.5403830285426
641,-133.20525904155343
642,-99.10964839347672
643,-176.93260019301255
644,-88.88864570974667
645,-146.02519936818527
646,-98.0699654764764
647,-70.32936928881809
648,-126.39262737439861
649,-89.44309095144237
650,-205.1705322833293
651,-295.1227156812043
652,-256.10142964840816
653,-179.14584692969677
654,-193.53730453413877
655,-153.30007077498897
656,-208.94885274208715
657,-204.1607776430575
658,-178.50597775522925
659,-229.52243068337464
660,-196.37074649610875
661,-245.42715412529856
662,-192.99803528649775
663,-218.41511671600432
664,-226.60782405602362
665,-185.88371540266175
666,-215.7582654340517
667,-202.57767483386525
668,-243.95217355841334
669,-205.19345083056484
670,-205.172900153951
671,-191.97097521076262
672,-185.72827247812023
673,-239.6982042663949
674,-211.45210932059865
675,-159.800815502788
676,-221.00128098895942
677,-231.50867703071106
678,-200.0558579442719
679,-300.8282673256785
680,-267.93508769650964
681,-197.7725225379372
682,-213.61345384239212
683,-235.52933265368597
684,-169.56785328564013
685,-366.81707684165247
686,-344.05474663591906
687,-163.00499782286872
688,-151.10328222384675
689,-278.9960869910117
690,-138.84680272770453
691,-234.46968583922856
692,-194.25332763373805
693,-239.8409785795287
694,-237.31647133137264
695,-229.60073543087637
696,-188.57497317394802
697,-163.25794048618812
698,-162.33476806679084
699,-245.89068602707107
700,-190.7727311970118
701,-228.23213052841282
702,-180.12567101498684
703,-288.29776685071107
704,-276.23570011680675
705,-315.29635060911096
706,-324.6726951464288
707,-275.6871868592987
708,-282.93096544112836
709,-261.38639946019623
710,-196.63084500013335
711,-288.96827969506205
712,-239.77643580043892
713,-318.3831139347205
714,-230.62115482907228
715,-241.3153761713445
716,-247.0085817607947
717,-249.98691168285913
718,-196.27585264853465
719,-174.43632621394968
720,-162.62429851256528
721,-165.52168442035494
722,-201.79039907457246
723,-188.68174691765498
724,-203.15016319527695
725,-201.4262105059515
726,-183.25704494767558
727,-187.5362239730369
728,-174.8275396125703
729,-159.99439511400618
730,-155.51952473669058
731,-118.78991776892373
732,-151.32502891371695
733,-155.6487750451247
734,-186.26474455138086
735,-171.46601057954044
736,-175.884639093047
737,-137.26131593721567
738,-189.64523666856013
739,-158.30439206941023
740,-153.88999100259548
741,-149.7446600432294
742,-147.68897022078957
743,-164.3570439215675
744,-181.44697472168406
745,-145.02397586860386
746,-149.15492803491625
747,-267.7413285438523
748,-151.440544992458
749,-185.49619375998833
750,-201.73446996721387
751,-157.2870017205557
752,-160.0414228169876
753,-191.56720831100526
754,-169.5311029035603
755,-180.40579704961797
756,-195.77845333768374
757,-162.05126577373042
758,-176.04785677758272
759,-175.38769398341427
760,-177.8232218734468
761,-151.3412720750447
762,-149.882045879833
763,-184.55621388967708
764,-189.44832827249897
765,-209.01134711400962
766,-205.9000895441631
767,-183.762790119188
768,-316.73176510614405
769,-174.9548958316904
770,-203.28958346136437
771,-143.7442558644501
772,-178.1196815987674
773,-183.40854745365567
774,-199.1932436696656
775,-210.99064613287698
776,-201.7982004886413
777,-193.0987264854967
778,-205.32182216347945
779,-198.601648325788
780,-171.4630610940585
781,-180.88318510172482
782,-111.99744415770647
783,-205.2168196660071
784,-166.89275703093912
785,-234.5972394898207
786,-188.46248983467936
787,-133.6104136044648
788,-129.16698064423403
789,-173.1711826765607
790,-273.4562350168005
791,-193.80489181694355
792,-153.94910588495216
793,-122.41220185144799
794,-168.1335050525839
795,-167.65921657747393
796,-145.38642873818387
797,-109.55592349526779
798,-156.08068964043247
799,-168.37424346693945
800,-126.30197772918154
801,-146.16576270275607
802,-146.83377307958222
803,-166.89034832117153
804,-150.68841121115827
805,-158.7647887483315
806,-149.47452636862442
807,-173.557602739718
808,-172.24240521861222
809,-148.13087282497955
810,-156.3365642925872
811,-143.70750697045094
812,-149.49527776309517
813,-122.59699937940394
814,-142.29813844140753
815,-87.72527822986592
816,-149.19720791986828
817,-120.55037655098585
818,-116.99529489840127
819,-112.70267834253093
820,-107.70570253365275
821,-177.79391961260285
822,-123.68221819282485
823,-174.98306193028668
824,-156.73508262089518
825,-165.44580787047082
826,-123.64752829672214
827,-153.4796353693323
828,-142.88741890906158
829,-162.82580590887798
830,-147.778974157613
831,-129.2765679371806
832,-157.60793619166898
833,-133.89642381526284
834,-117.36143057764366
835,-116.04894345154526
836,-118.63880479750516
837,-147.90012604478687
838,-130.26908353491808
839,-145.47445023220612
840,-135.20593885379262
841,-37.72176455337133
842,-207.67981777096253
843,-231.86104130299938
844,-186.03863094488034
845,-116.24755834583591
846,-157.1290174897252
847,-163.80115906307657
848,-127.36908128831728
849,-150.26621837066577
850,-133.30864914021416
851,-129.7513152072523
852,-167.49234883789148
853,-114.35125106157977
854,-139.72502420300611
855,-155.34457929002178
856,-115.9352415548865
857,-104.6976820873934
858,-144.284314694755
859,-194.50401430929765
860,-130.22620761910127
861,-152.27571157849306
862,-164.55025391410638
863,-130.42331810218352
864,-192.32884139327564
865,-181.92676729352587
866,-170.84424079123286
867,-122.84658609195228
868,-159.87378786243303
869,-112.24445907953012
870,-134.0794353061752
871,-177.9609328601016
872,-139.39218486284506
873,-215.52302670361735
874,-206.68056105384377
875,-212.61444563181138
876,-116.79122350158109
877,-164.24909674384884
878,-170.82043374253462
879,-223.5265274418391
880,-215.95618026857565
881,-179.5349265612498
882,-160.626115064067
883,-187.21042886476175
884,-131.4379671968495
885,-109.85501403929614
886,-154.22749836675493
887,-184.02353859458472
888,-168.48222357048712
889,-117.50126852571834
890,-156.82013610859244
891,-150.2889885012531
892,-163.47581047892996
893,-174.34607253789616
894,-186.17994438501478
895,-171.8970219074036
896,-135.15391616795037
897,-183.94624873677233
898,-130.764250981261
899,-158.34383097344227
900,-159.21002099496044
901,-166.88427443150525
902,-150.15367558991528
903,-182.87872034347518
904,-164.12593967996247
905,-106.39462988177844
906,-199.5859714625346
907,-177.61894449046795
908,-153.43128330454851
909,-182.035130283074
910,-167.54166442283739
911,-150.8348730386118
912,-157.6517046873601
913,-115.47773468476774
914,-182.27167365638027
915,-134.94338352113326
916,-146.43608350645982
917,-150.69918888639276
918,-143.7815537100345
919,-117.30670720248544
920,-101.94704774263018
921,-151.82855562665313
922,-122.71460607599714
923,-165.7968306498419
924,-156.55002371015928
925,-124.67474500159703
926,-168.40655312581205
927,-126.55022078048155
928,-87.52311683044539
929,-56.72354209781206
930,-50.83910109091226
931,-60.911383517861445
932,-36.87092191512751
933,-43.26796476767824
934,-34.45315338073232
935,-53.09941276871383
936,-91.20620141501895
937,-41.72043162281102
938,-61.71932520824571
939,-116.63408982721532
940,-125.57617574661555
941,-64.83523853754099
942,-263.91377389222714
943,-101.21878272212616
944,-241.36310279378958
945,-73.47941779105278
946,-172.4105253292932
947,-111.41931346936997
948,-156.69296020213042
949,-80.77053731815275
950,-258.34298610340545
951,-21.77691870033773
952,-144.21294067617623
953,-151.25142260203202
954,-97.31190524861496
955,-157.63475923807948
956,-66.58192909212467
957,-304.3584958943956
958,-286.1662654620134
959,-454.2191008800324
960,-507.4089308363091
961,-601.6335654766168
962,-542.0765515068987
963,-347.04531172755617
964,-157.46723096283773
965,-264.9755970462777
966,-139.63180730077886
967,-145.80440494048423
968,-507.5215081315748
969,-250.51388603813493
970,-210.4646775359716
